timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:31:44.147285+00:00,94,94,19.0,-1.5209193229675293,0.9587979316711426,0.6751470565795898,0.01,0.9069948196411133,0.0,1.0,0.6074894070625305,V1,0
2026-06-27T09:31:46.781112+00:00,95,95,20.0,-1.5034455060958862,0.9582037925720215,0.6655354499816895,0.01,0.9065971374511719,0.0,1.0,0.6077113151550293,V1,0
2026-06-27T09:31:48.748040+00:00,96,96,15.0,-1.4102283716201782,0.9532225131988525,0.6126075983047485,0.01,0.9065717458724976,0.0,1.0,0.6077255010604858,V1,0
2026-06-27T09:31:51.041495+00:00,97,97,13.0,-1.3918521404266357,0.9950703382492065,0.6131839156150818,0.01,0.9100388884544373,0.0,1.0,0.6060362458229065,V1,0
2026-06-27T09:31:53.408311+00:00,98,98,10.0,-1.389856219291687,0.9397605061531067,0.6016817092895508,0.01,0.9047740697860718,0.0,1.0,0.6087291240692139,V1,0
2026-06-27T09:31:55.377221+00:00,99,99,14.0,-1.410927414894104,0.9441061019897461,0.6140915155410767,0.01,0.9045423269271851,0.0,1.0,0.608858585357666,V1,0
2026-06-27T09:31:57.741212+00:00,100,100,18.0,-1.4695101976394653,0.9468787312507629,0.6479524970054626,0.2,0.9039491415023804,0.0,1.0,0.6091901063919067,V1,0
2026-06-27T09:31:59.861194+00:00,101,101,23.0,-1.3976808786392212,0.9725664258003235,0.6142319440841675,0.2,0.9069625735282898,0.0,1.0,0.6076298356056213,V1,0
2026-06-27T09:32:02.338133+00:00,102,102,23.0,-1.4345895051956177,0.9471827149391174,0.6288056373596191,0.2,0.903715968132019,0.0,1.0,0.6093204617500305,V1,0
2026-06-27T09:32:04.268820+00:00,103,103,24.0,-1.3952653408050537,0.9349526166915894,0.6065164804458618,0.20000000000000004,0.9025433659553528,0.0,1.0,0.6099763512611389,V1,0
2026-06-27T09:32:06.798741+00:00,104,104,15.0,-1.2752816677093506,0.9330741763114929,0.5415319800376892,0.2,0.9124483466148376,0.0,1.0,0.6049813628196716,V1,0
2026-06-27T09:32:09.251197+00:00,105,105,24.0,-1.412795066833496,0.9347560405731201,0.6173438429832458,0.20000000000000004,0.9016780853271484,0.0,1.0,0.6104605793952942,V1,0
2026-06-27T09:32:11.642015+00:00,106,106,15.0,-1.410895824432373,0.9279965162277222,0.6165051460266113,0.2,0.9005943536758423,0.0,1.0,0.611067533493042,V1,0
